match_id,map_index,map_name,team1_score,team2_score,winner_side,winner_team_id,winner_team_name,fetched_at
csgo_mc_2361064,1,Anubis,16,7,t1,csgo_tm_5005,COL,2026-04-22 15:27:15
csgo_mc_2361064,2,Inferno,12,16,t2,csgo_tm_10399,EG,2026-04-22 15:27:15
csgo_mc_2361064,3,Overpass,16,8,t1,csgo_tm_5005,COL,2026-04-22 15:27:15
csgo_mc_2361065,1,Nuke,16,2,t1,csgo_tm_7532,BIG,2026-04-22 15:27:15
csgo_mc_2361065,2,Anubis,16,8,t1,csgo_tm_7532,BIG,2026-04-22 15:27:15
csgo_mc_2361066,1,Overpass,11,16,t2,csgo_tm_4411,NIP,2026-04-22 15:27:13
csgo_mc_2361066,2,Mirage,16,7,t1,csgo_tm_6665,Astralis,2026-04-22 15:27:13
csgo_mc_2361066,3,Ancient,16,10,t1,csgo_tm_6665,Astralis,2026-04-22 15:27:13
csgo_mc_2361067,1,Anubis,16,14,t1,csgo_tm_4608,NAVI,2026-04-22 15:27:11
csgo_mc_2361067,2,Inferno,11,16,t2,csgo_tm_5005,COL,2026-04-22 15:27:11
csgo_mc_2361067,3,Overpass,16,14,t1,csgo_tm_4608,NAVI,2026-04-22 15:27:11
csgo_mc_2361068,1,Vertigo,16,3,t1,csgo_tm_7175,Heroic,2026-04-22 15:27:09
csgo_mc_2361068,2,Ancient,12,16,t2,csgo_tm_7532,BIG,2026-04-22 15:27:09
csgo_mc_2361068,3,Inferno,16,10,t1,csgo_tm_7175,Heroic,2026-04-22 15:27:09
csgo_mc_2361069,1,Inferno,16,14,t1,csgo_tm_10503,OG,2026-04-22 15:27:09
csgo_mc_2361069,2,Vertigo,14,16,t2,csgo_tm_6665,Astralis,2026-04-22 15:27:09
csgo_mc_2361069,3,Ancient,17,19,t2,csgo_tm_6665,Astralis,2026-04-22 15:27:09
csgo_mc_2361082,1,Vertigo,12,16,t2,csgo_tm_4501,aTTaX,2026-04-22 15:27:39
csgo_mc_2361082,2,Inferno,16,14,t1,csgo_tm_11425,Prospects,2026-04-22 15:27:39
csgo_mc_2361082,3,Overpass,18,22,t2,csgo_tm_4501,aTTaX,2026-04-22 15:27:39
csgo_mc_2361083,1,Inferno,4,16,t2,csgo_tm_10509,Juggernauts,2026-04-22 15:27:39
csgo_mc_2361083,2,Mirage,13,16,t2,csgo_tm_10509,Juggernauts,2026-04-22 15:27:39
csgo_mc_2361084,1,Overpass,14,16,t2,csgo_tm_11331,Websterz,2026-04-22 15:27:39
csgo_mc_2361084,2,Anubis,19,17,t1,csgo_tm_11861,Aurora,2026-04-22 15:27:39
csgo_mc_2361084,3,Mirage,16,6,t1,csgo_tm_11861,Aurora,2026-04-22 15:27:39
csgo_mc_2361085,1,Overpass,16,12,t1,csgo_tm_10333,Sangal,2026-04-22 15:27:39
csgo_mc_2361085,2,Ancient,13,16,t2,csgo_tm_6902,GODSENT,2026-04-22 15:27:39
csgo_mc_2361085,3,Inferno,19,22,t2,csgo_tm_6902,GODSENT,2026-04-22 15:27:39
csgo_mc_2361086,1,Vertigo,16,14,t1,csgo_tm_10737,HONORIS,2026-04-22 15:27:38
csgo_mc_2361086,2,Overpass,16,11,t1,csgo_tm_10737,HONORIS,2026-04-22 15:27:38
csgo_mc_2361087,1,Vertigo,16,13,t1,csgo_tm_4602,Tricked,2026-04-22 15:27:38
csgo_mc_2361087,2,Overpass,16,14,t1,csgo_tm_4602,Tricked,2026-04-22 15:27:38
csgo_mc_2361088,1,Mirage,14,16,t2,csgo_tm_10867,MASONIC,2026-04-22 15:27:38
csgo_mc_2361088,2,Vertigo,16,8,t1,csgo_tm_11838,Partizan,2026-04-22 15:27:38
csgo_mc_2361088,3,Inferno,16,13,t1,csgo_tm_11838,Partizan,2026-04-22 15:27:38
csgo_mc_2361089,1,Nuke,16,12,t1,csgo_tm_9806,Apeks,2026-04-22 15:27:38
csgo_mc_2361089,2,Vertigo,16,10,t1,csgo_tm_9806,Apeks,2026-04-22 15:27:38
csgo_mc_2361098,1,Mirage,16,9,t1,csgo_tm_11811,Monte,2026-04-22 15:27:36
csgo_mc_2361098,2,Ancient,9,16,t2,csgo_tm_9806,Apeks,2026-04-22 15:27:36
csgo_mc_2361098,3,Anubis,16,11,t1,csgo_tm_11811,Monte,2026-04-22 15:27:36
csgo_mc_2361099,1,Inferno,19,16,t1,csgo_tm_11984,Ex-finest,2026-04-22 15:27:36
csgo_mc_2361099,2,Vertigo,16,8,t1,csgo_tm_11984,Ex-finest,2026-04-22 15:27:36
csgo_mc_2361100,1,Ancient,11,16,t2,csgo_tm_10621,1win,2026-04-22 15:27:34
csgo_mc_2361100,2,Vertigo,12,16,t2,csgo_tm_10621,1win,2026-04-22 15:27:34
csgo_mc_2361101,1,Ancient,11,16,t2,csgo_tm_7244,K23,2026-04-22 15:27:22
csgo_mc_2361101,2,Anubis,19,22,t2,csgo_tm_7244,K23,2026-04-22 15:27:22
csgo_mc_2361102,1,Nuke,16,13,t1,csgo_tm_4674,LDLC,2026-04-22 15:27:22
csgo_mc_2361102,2,Anubis,16,11,t1,csgo_tm_4674,LDLC,2026-04-22 15:27:22
csgo_mc_2361103,1,Mirage,3,16,t2,hltv_team_12095,Into the Bin,2026-04-22 15:27:18
csgo_mc_2361103,2,Vertigo,16,19,t2,hltv_team_12095,Into the Bin,2026-04-22 15:27:18
csgo_mc_2361104,1,Overpass,16,8,t1,csgo_tm_10278,9INE,2026-04-22 15:27:18
csgo_mc_2361104,2,Nuke,16,11,t1,csgo_tm_10278,9INE,2026-04-22 15:27:18
csgo_mc_2361105,1,Mirage,16,14,t1,csgo_tm_11283,Falcons,2026-04-22 15:27:18
csgo_mc_2361105,2,Nuke,11,16,t2,csgo_tm_11419,ECSTATIC,2026-04-22 15:27:18
csgo_mc_2361105,3,Overpass,7,16,t2,csgo_tm_11419,ECSTATIC,2026-04-22 15:27:18
csgo_mc_2361106,1,Overpass,7,16,t2,csgo_tm_10278,9INE,2026-04-22 15:26:46
csgo_mc_2361106,2,Mirage,16,5,t1,csgo_tm_11518,BNE,2026-04-22 15:26:46
csgo_mc_2361106,3,Anubis,8,16,t2,csgo_tm_10278,9INE,2026-04-22 15:26:46
csgo_mc_2361107,1,Overpass,20,22,t2,csgo_tm_7244,K23,2026-04-22 15:26:45
csgo_mc_2361107,2,Nuke,9,16,t2,csgo_tm_7244,K23,2026-04-22 15:26:45
csgo_mc_2361108,1,Anubis,8,16,t2,csgo_tm_11811,Monte,2026-04-22 15:26:59
csgo_mc_2361108,2,Ancient,4,16,t2,csgo_tm_11811,Monte,2026-04-22 15:26:59
csgo_mc_2361109,1,Anubis,16,6,t1,csgo_tm_8135,forZe,2026-04-22 15:26:59
csgo_mc_2361109,2,Mirage,16,7,t1,csgo_tm_8135,forZe,2026-04-22 15:26:59
csgo_mc_2361110,1,Ancient,12,16,t2,csgo_tm_11984,Ex-finest,2026-04-22 15:26:46
csgo_mc_2361110,2,Inferno,16,7,t1,csgo_tm_10333,Sangal,2026-04-22 15:26:46
csgo_mc_2361110,3,Vertigo,6,16,t2,csgo_tm_11984,Ex-finest,2026-04-22 15:26:46
csgo_mc_2361111,1,Anubis,19,17,t1,csgo_tm_7234,Endpoint,2026-04-22 15:26:45
csgo_mc_2361111,2,Inferno,16,10,t1,csgo_tm_7234,Endpoint,2026-04-22 15:26:45
csgo_mc_2361113,1,Mirage,11,16,t2,csgo_tm_10621,1win,2026-04-22 15:26:38
csgo_mc_2361113,2,Vertigo,16,11,t1,csgo_tm_8637,Sprout,2026-04-22 15:26:38
csgo_mc_2361113,3,Ancient,10,16,t2,csgo_tm_10621,1win,2026-04-22 15:26:38
csgo_mc_2361121,1,Mirage,16,14,t1,csgo_tm_11425,Prospects,2026-04-22 15:27:38
csgo_mc_2361122,1,Ancient,16,7,t1,csgo_tm_11982,IKLA,2026-04-22 15:27:38
csgo_mc_2361123,1,Anubis,16,5,t1,csgo_tm_10254,BIG.A,2026-04-22 15:27:38
csgo_mc_2361124,1,Vertigo,16,13,t1,csgo_tm_11811,Monte,2026-04-22 15:27:37
csgo_mc_2361125,1,Vertigo,6,16,t2,csgo_tm_11838,Partizan,2026-04-22 15:27:36
csgo_mc_2361126,1,Mirage,16,4,t1,csgo_tm_11737,EYE,2026-04-22 15:27:36
csgo_mc_2361127,1,Inferno,16,10,t1,csgo_tm_7441,ECLOT,2026-04-22 15:27:36
csgo_mc_2361128,1,Inferno,16,6,t1,csgo_tm_10960,Y.NIP,2026-04-22 15:27:36
csgo_mc_2361141,1,Mirage,19,16,t1,hltv_team_12091,INVSN,2026-04-22 15:27:38
csgo_mc_2361141,2,Inferno,12,16,t2,csgo_tm_10867,MASONIC,2026-04-22 15:27:38
csgo_mc_2361141,3,Vertigo,16,12,t1,hltv_team_12091,INVSN,2026-04-22 15:27:38
csgo_mc_2361142,1,Vertigo,22,18,t1,csgo_tm_10697,BLINK,2026-04-22 15:27:38
csgo_mc_2361142,2,Mirage,12,16,t2,hltv_team_12094,TENSTAR,2026-04-22 15:27:38
csgo_mc_2361142,3,Inferno,13,16,t2,hltv_team_12094,TENSTAR,2026-04-22 15:27:38
csgo_mc_2361143,1,Overpass,4,16,t2,csgo_tm_11425,Prospects,2026-04-22 15:27:37
csgo_mc_2361143,2,Inferno,12,16,t2,csgo_tm_11425,Prospects,2026-04-22 15:27:37
csgo_mc_2361144,1,Inferno,16,13,t1,csgo_tm_10333,Sangal,2026-04-22 15:27:37
csgo_mc_2361144,2,Overpass,16,6,t1,csgo_tm_10333,Sangal,2026-04-22 15:27:37
csgo_mc_2361145,1,Anubis,16,6,t1,csgo_tm_9806,Apeks,2026-04-22 15:27:37
csgo_mc_2361145,2,Vertigo,16,5,t1,csgo_tm_9806,Apeks,2026-04-22 15:27:37
csgo_mc_2361146,1,Nuke,12,16,t2,csgo_tm_11861,Aurora,2026-04-22 15:27:36
csgo_mc_2361146,2,Mirage,7,16,t2,csgo_tm_11861,Aurora,2026-04-22 15:27:36
csgo_mc_2361147,1,Nuke,12,16,t2,csgo_tm_10509,Juggernauts,2026-04-22 15:27:36
csgo_mc_2361147,2,Inferno,16,2,t1,csgo_tm_6902,GODSENT,2026-04-22 15:27:36
csgo_mc_2361147,3,Mirage,16,12,t1,csgo_tm_6902,GODSENT,2026-04-22 15:27:36
csgo_mc_2361148,1,Inferno,17,19,t2,csgo_tm_4501,aTTaX,2026-04-22 15:27:35
csgo_mc_2361148,2,Ancient,16,14,t1,csgo_tm_11838,Partizan,2026-04-22 15:27:35
csgo_mc_2361148,3,Vertigo,8,16,t2,csgo_tm_4501,aTTaX,2026-04-22 15:27:35
csgo_mc_2361150,1,Ancient,8,16,t2,csgo_tm_11982,IKLA,2026-04-22 15:27:37
csgo_mc_2361163,1,Inferno,12,16,t2,csgo_tm_9466,GTZ Bulls,2026-04-22 15:27:34
csgo_mc_2361164,1,Ancient,10,16,t2,csgo_tm_11283,Falcons,2026-04-22 15:27:34
csgo_mc_2361165,1,Nuke,12,16,t2,csgo_tm_11419,ECSTATIC,2026-04-22 15:27:34
csgo_mc_2361166,1,Mirage,16,11,t1,csgo_tm_6902,GODSENT,2026-04-22 15:27:34
csgo_mc_2361167,1,Inferno,16,12,t1,csgo_tm_11737,EYE,2026-04-22 15:27:33
csgo_mc_2361169,1,Anubis,13,16,t2,csgo_tm_11811,Monte,2026-04-22 15:27:32
csgo_mc_2361170,1,Inferno,16,12,t1,csgo_tm_10960,Y.NIP,2026-04-22 15:27:32
csgo_mc_2361173,1,Inferno,16,7,t1,csgo_tm_10867,MASONIC,2026-04-22 15:27:35
csgo_mc_2361173,2,Vertigo,20,22,t2,csgo_tm_5347,BLUEJAYS,2026-04-22 15:27:35
csgo_mc_2361173,3,Overpass,16,9,t1,csgo_tm_10867,MASONIC,2026-04-22 15:27:35
csgo_mc_2361174,1,Vertigo,16,14,t1,csgo_tm_10697,BLINK,2026-04-22 15:27:34
csgo_mc_2361174,2,Anubis,8,16,t2,csgo_tm_11331,Websterz,2026-04-22 15:27:34
csgo_mc_2361174,3,Inferno,7,16,t2,csgo_tm_11331,Websterz,2026-04-22 15:27:34
csgo_mc_2361175,1,Nuke,7,16,t2,csgo_tm_11425,Prospects,2026-04-22 15:27:34
csgo_mc_2361175,2,Overpass,1,16,t2,csgo_tm_11425,Prospects,2026-04-22 15:27:34
csgo_mc_2361176,1,Anubis,12,16,t2,hltv_team_12094,TENSTAR,2026-04-22 15:27:34
csgo_mc_2361176,2,Inferno,19,17,t1,csgo_tm_10333,Sangal,2026-04-22 15:27:34
csgo_mc_2361176,3,Overpass,16,7,t1,csgo_tm_10333,Sangal,2026-04-22 15:27:34
csgo_mc_2361177,1,Inferno,22,19,t1,csgo_tm_11838,Partizan,2026-04-22 15:27:33
csgo_mc_2361177,2,Nuke,16,14,t1,csgo_tm_11838,Partizan,2026-04-22 15:27:33
csgo_mc_2361178,1,Nuke,6,16,t2,csgo_tm_4501,aTTaX,2026-04-22 15:27:33
csgo_mc_2361178,2,Inferno,16,10,t1,csgo_tm_9806,Apeks,2026-04-22 15:27:33
csgo_mc_2361178,3,Anubis,16,11,t1,csgo_tm_9806,Apeks,2026-04-22 15:27:33
csgo_mc_2361179,1,Mirage,15,19,t2,csgo_tm_11861,Aurora,2026-04-22 15:27:32
csgo_mc_2361179,2,Inferno,17,19,t2,csgo_tm_11861,Aurora,2026-04-22 15:27:32
csgo_mc_2361180,1,Vertigo,16,14,t1,hltv_team_12091,INVSN,2026-04-22 15:27:31
csgo_mc_2361180,2,Inferno,14,16,t2,csgo_tm_10509,Juggernauts,2026-04-22 15:27:31
csgo_mc_2361180,3,Ancient,10,16,t2,csgo_tm_10509,Juggernauts,2026-04-22 15:27:31
csgo_mc_2361182,1,Inferno,17,19,t2,csgo_tm_7187,Nexus,2026-04-22 15:27:33
csgo_mc_2361182,2,Vertigo,16,7,t1,csgo_tm_10867,MASONIC,2026-04-22 15:27:33
csgo_mc_2361182,3,Nuke,16,8,t1,csgo_tm_10867,MASONIC,2026-04-22 15:27:33
csgo_mc_2361183,1,Nuke,16,14,t1,csgo_tm_11387,UNGENTIUM,2026-04-22 15:27:33
csgo_mc_2361183,2,Ancient,16,7,t1,csgo_tm_11387,UNGENTIUM,2026-04-22 15:27:33
csgo_mc_2361184,1,Mirage,16,12,t1,csgo_tm_11737,EYE,2026-04-22 15:27:33
csgo_mc_2361184,2,Anubis,16,9,t1,csgo_tm_11737,EYE,2026-04-22 15:27:33
csgo_mc_2361185,1,Mirage,16,7,t1,csgo_tm_11827,JANO,2026-04-22 15:27:32
csgo_mc_2361185,2,Inferno,10,16,t2,csgo_tm_9735,Lilmix,2026-04-22 15:27:32
csgo_mc_2361185,3,Ancient,16,11,t1,csgo_tm_11827,JANO,2026-04-22 15:27:32
csgo_mc_2361186,1,Overpass,16,9,t1,csgo_tm_11609,Genone,2026-04-22 15:27:28
csgo_mc_2361186,2,Inferno,16,11,t1,csgo_tm_11609,Genone,2026-04-22 15:27:28
csgo_mc_2361187,1,Anubis,16,12,t1,csgo_tm_10973,Anonymo,2026-04-22 15:27:28
csgo_mc_2361187,2,Ancient,14,16,t2,csgo_tm_4501,aTTaX,2026-04-22 15:27:28
csgo_mc_2361187,3,Vertigo,6,16,t2,csgo_tm_4501,aTTaX,2026-04-22 15:27:28
csgo_mc_2361188,1,Overpass,16,10,t1,csgo_tm_8813,Illuminar,2026-04-22 15:27:28
csgo_mc_2361188,2,Anubis,16,4,t1,csgo_tm_8813,Illuminar,2026-04-22 15:27:28
csgo_mc_2361189,1,Nuke,16,6,t1,csgo_tm_11176,MOUZ.N,2026-04-22 15:27:28
csgo_mc_2361189,2,Vertigo,16,4,t1,csgo_tm_11176,MOUZ.N,2026-04-22 15:27:28
csgo_mc_2361194,1,Inferno,14,16,t2,csgo_tm_7187,Nexus,2026-04-22 15:27:31
csgo_mc_2361195,1,Nuke,5,16,t2,csgo_tm_4602,Tricked,2026-04-22 15:27:27
csgo_mc_2361196,1,Mirage,19,16,t1,csgo_tm_10737,HONORIS,2026-04-22 15:27:32
csgo_mc_2361197,1,Inferno,16,10,t1,csgo_tm_12000,500,2026-04-22 15:27:32
csgo_mc_2361198,1,Nuke,14,16,t2,csgo_tm_12009,Permitta,2026-04-22 15:27:32
csgo_mc_2361199,1,Overpass,17,19,t2,csgo_tm_11283,Falcons,2026-04-22 15:27:33
csgo_mc_2361200,1,Nuke,5,16,t2,csgo_tm_11387,UNGENTIUM,2026-04-22 15:27:32
csgo_mc_2361200,2,Anubis,16,6,t1,csgo_tm_10867,MASONIC,2026-04-22 15:27:32
csgo_mc_2361200,3,Vertigo,8,16,t2,csgo_tm_11387,UNGENTIUM,2026-04-22 15:27:32
csgo_mc_2361201,1,Mirage,16,12,t1,csgo_tm_7187,Nexus,2026-04-22 15:27:31
csgo_mc_2361201,2,Nuke,16,9,t1,csgo_tm_7187,Nexus,2026-04-22 15:27:31
csgo_mc_2361202,1,Anubis,16,10,t1,csgo_tm_11737,EYE,2026-04-22 15:27:31
csgo_mc_2361202,2,Mirage,7,16,t2,csgo_tm_11827,JANO,2026-04-22 15:27:31
csgo_mc_2361202,3,Overpass,16,8,t1,csgo_tm_11737,EYE,2026-04-22 15:27:31
csgo_mc_2361203,1,Inferno,9,16,t2,csgo_tm_9735,Lilmix,2026-04-22 15:27:30
csgo_mc_2361203,2,Mirage,14,16,t2,csgo_tm_9735,Lilmix,2026-04-22 15:27:30
csgo_mc_2361204,1,Vertigo,3,16,t2,csgo_tm_7187,Nexus,2026-04-22 15:27:30
csgo_mc_2361204,2,Inferno,16,14,t1,csgo_tm_10867,MASONIC,2026-04-22 15:27:30
csgo_mc_2361204,3,Nuke,7,16,t2,csgo_tm_7187,Nexus,2026-04-22 15:27:30
csgo_mc_2361205,1,Overpass,19,15,t1,csgo_tm_10867,MASONIC,2026-04-22 15:27:27
csgo_mc_2361205,2,Inferno,16,7,t1,csgo_tm_10867,MASONIC,2026-04-22 15:27:27
csgo_mc_2361206,1,Mirage,16,13,t1,csgo_tm_7900,Spirit.A,2026-04-22 15:27:29
csgo_mc_2361206,2,Inferno,16,11,t1,csgo_tm_7900,Spirit.A,2026-04-22 15:27:29
csgo_mc_2361207,1,Nuke,16,3,t1,csgo_tm_10737,HONORIS,2026-04-22 15:27:31
csgo_mc_2361207,2,Overpass,16,14,t1,csgo_tm_10737,HONORIS,2026-04-22 15:27:31
csgo_mc_2361208,1,Nuke,9,16,t2,csgo_tm_11283,Falcons,2026-04-22 15:27:26
csgo_mc_2361208,2,Vertigo,7,16,t2,csgo_tm_11283,Falcons,2026-04-22 15:27:26
csgo_mc_2361209,1,Mirage,16,14,t1,csgo_tm_11827,JANO,2026-04-22 15:27:29
csgo_mc_2361209,2,Inferno,8,16,t2,csgo_tm_9735,Lilmix,2026-04-22 15:27:29
csgo_mc_2361209,3,Ancient,8,16,t2,csgo_tm_9735,Lilmix,2026-04-22 15:27:29
csgo_mc_2361210,1,Overpass,17,19,t2,csgo_tm_4501,aTTaX,2026-04-22 15:27:31
csgo_mc_2361210,2,Vertigo,16,1,t1,csgo_tm_6902,GODSENT,2026-04-22 15:27:31
csgo_mc_2361210,3,Ancient,16,9,t1,csgo_tm_6902,GODSENT,2026-04-22 15:27:31
csgo_mc_2361211,1,Inferno,11,16,t2,csgo_tm_11838,Partizan,2026-04-22 15:27:30
csgo_mc_2361211,2,Vertigo,14,16,t2,csgo_tm_11838,Partizan,2026-04-22 15:27:30
csgo_mc_2361212,1,Ancient,12,16,t2,csgo_tm_10509,Juggernauts,2026-04-22 15:27:27
csgo_mc_2361212,2,Vertigo,16,10,t1,csgo_tm_10333,Sangal,2026-04-22 15:27:27
csgo_mc_2361212,3,Inferno,19,17,t1,csgo_tm_10333,Sangal,2026-04-22 15:27:27
csgo_mc_2361213,1,Mirage,8,16,t2,csgo_tm_11331,Websterz,2026-04-22 15:27:29
csgo_mc_2361213,2,Overpass,16,14,t1,csgo_tm_10867,MASONIC,2026-04-22 15:27:29
csgo_mc_2361213,3,Inferno,14,16,t2,csgo_tm_11331,Websterz,2026-04-22 15:27:29
csgo_mc_2361214,1,Mirage,7,16,t2,hltv_team_12094,TENSTAR,2026-04-22 15:27:28
csgo_mc_2361214,2,Vertigo,16,4,t1,csgo_tm_10737,HONORIS,2026-04-22 15:27:28
csgo_mc_2361214,3,Overpass,16,12,t1,csgo_tm_10737,HONORIS,2026-04-22 15:27:28
csgo_mc_2361215,1,Overpass,2,16,t2,csgo_tm_4602,Tricked,2026-04-22 15:27:28
csgo_mc_2361215,2,Vertigo,16,8,t1,hltv_team_12091,INVSN,2026-04-22 15:27:28
csgo_mc_2361215,3,Mirage,16,8,t1,hltv_team_12091,INVSN,2026-04-22 15:27:28
csgo_mc_2361220,1,Nuke,16,3,t1,csgo_tm_11387,UNGENTIUM,2026-04-22 15:27:27
csgo_mc_2361221,1,Ancient,3,16,t2,csgo_tm_10954,Astralis.T,2026-04-22 15:27:25
csgo_mc_2361221,2,Inferno,5,16,t2,csgo_tm_10954,Astralis.T,2026-04-22 15:27:25
csgo_mc_2361222,1,Vertigo,8,16,t2,csgo_tm_10905,PGE,2026-04-22 15:27:25
csgo_mc_2361222,2,Mirage,16,9,t1,csgo_tm_11790,Ence.A,2026-04-22 15:27:25
csgo_mc_2361222,3,Nuke,17,19,t2,csgo_tm_10905,PGE,2026-04-22 15:27:25
csgo_mc_2361223,1,Ancient,12,16,t2,csgo_tm_11419,ECSTATIC,2026-04-22 15:27:23
csgo_mc_2361223,2,Mirage,16,5,t1,csgo_tm_10254,BIG.A,2026-04-22 15:27:23
csgo_mc_2361223,3,Anubis,14,16,t2,csgo_tm_11419,ECSTATIC,2026-04-22 15:27:23
csgo_mc_2361224,1,Nuke,9,16,t2,csgo_tm_11838,Partizan,2026-04-22 15:27:23
csgo_mc_2361224,2,Mirage,16,6,t1,csgo_tm_7441,ECLOT,2026-04-22 15:27:23
csgo_mc_2361224,3,Inferno,10,16,t2,csgo_tm_11838,Partizan,2026-04-22 15:27:23
csgo_mc_2361225,1,Vertigo,19,22,t2,csgo_tm_11283,Falcons,2026-04-22 15:27:21
csgo_mc_2361225,2,Overpass,16,14,t1,csgo_tm_11425,Prospects,2026-04-22 15:27:21
csgo_mc_2361225,3,Mirage,13,16,t2,csgo_tm_11283,Falcons,2026-04-22 15:27:21
csgo_mc_2361226,1,Inferno,16,6,t1,csgo_tm_6902,GODSENT,2026-04-22 15:27:20
csgo_mc_2361226,2,Vertigo,19,16,t1,csgo_tm_6902,GODSENT,2026-04-22 15:27:20
csgo_mc_2361227,1,Ancient,16,11,t1,csgo_tm_10960,Y.NIP,2026-04-22 15:27:17
csgo_mc_2361227,2,Vertigo,5,16,t2,csgo_tm_11982,IKLA,2026-04-22 15:27:17
csgo_mc_2361227,3,Mirage,8,16,t2,csgo_tm_11982,IKLA,2026-04-22 15:27:17
csgo_mc_2361228,1,Mirage,8,16,t2,csgo_tm_11811,Monte,2026-04-22 15:27:17
csgo_mc_2361228,2,Overpass,17,19,t2,csgo_tm_11811,Monte,2026-04-22 15:27:17
csgo_mc_2361229,1,Anubis,16,19,t2,csgo_tm_7718,MRS,2026-04-22 15:27:27
csgo_mc_2361230,1,Anubis,16,4,t1,csgo_tm_10567,SAW,2026-04-22 15:27:27
csgo_mc_2361231,1,Vertigo,19,22,t2,csgo_tm_11283,Falcons,2026-04-22 15:27:17
csgo_mc_2361232,1,Mirage,8,16,t2,hltv_team_12092,Rapid Ninjas,2026-04-22 15:27:17
csgo_mc_2361233,1,Nuke,9,16,t2,csgo_tm_7900,Spirit.A,2026-04-22 15:27:25
csgo_mc_2361233,2,Overpass,16,8,t1,csgo_tm_12000,500,2026-04-22 15:27:25
csgo_mc_2361233,3,Inferno,16,8,t1,csgo_tm_12000,500,2026-04-22 15:27:25
csgo_mc_2361234,1,Vertigo,14,16,t2,csgo_tm_4501,aTTaX,2026-04-22 15:27:28
csgo_mc_2361234,2,Anubis,16,5,t1,csgo_tm_11609,Genone,2026-04-22 15:27:28
csgo_mc_2361234,3,Overpass,16,7,t1,csgo_tm_11609,Genone,2026-04-22 15:27:28
csgo_mc_2361235,1,Ancient,16,13,t1,csgo_tm_12027,Goodfellas,2026-04-22 15:27:27
csgo_mc_2361235,2,Nuke,8,16,t2,csgo_tm_10973,Anonymo,2026-04-22 15:27:27
csgo_mc_2361235,3,Overpass,19,17,t1,csgo_tm_12027,Goodfellas,2026-04-22 15:27:27
csgo_mc_2361238,1,Mirage,16,14,t1,csgo_tm_8813,Illuminar,2026-04-22 15:27:27
csgo_mc_2361238,2,Vertigo,16,8,t1,csgo_tm_8813,Illuminar,2026-04-22 15:27:27
csgo_mc_2361239,1,Mirage,16,12,t1,csgo_tm_11820,Pepsilon,2026-04-22 15:27:27
csgo_mc_2361239,2,Vertigo,17,19,t2,csgo_tm_10999,EC B,2026-04-22 15:27:27
csgo_mc_2361239,3,Anubis,11,16,t2,csgo_tm_10999,EC B,2026-04-22 15:27:27
csgo_mc_2361240,1,Mirage,16,13,t1,csgo_tm_7187,Nexus,2026-04-22 15:27:27
csgo_mc_2361240,2,Nuke,16,12,t1,csgo_tm_7187,Nexus,2026-04-22 15:27:27
csgo_mc_2361241,1,Mirage,16,9,t1,csgo_tm_11331,Websterz,2026-04-22 15:27:27
csgo_mc_2361241,2,Overpass,12,16,t2,csgo_tm_10509,Juggernauts,2026-04-22 15:27:27
csgo_mc_2361241,3,Inferno,16,11,t1,csgo_tm_11331,Websterz,2026-04-22 15:27:27
csgo_mc_2361242,1,Vertigo,16,11,t1,csgo_tm_11425,Prospects,2026-04-22 15:27:27
csgo_mc_2361242,2,Overpass,16,11,t1,csgo_tm_11425,Prospects,2026-04-22 15:27:27
csgo_mc_2361243,1,Overpass,11,16,t2,csgo_tm_10737,HONORIS,2026-04-22 15:27:26
csgo_mc_2361243,2,Inferno,16,13,t1,csgo_tm_4501,aTTaX,2026-04-22 15:27:26
csgo_mc_2361243,3,Vertigo,16,11,t1,csgo_tm_4501,aTTaX,2026-04-22 15:27:26
csgo_mc_2361244,1,Vertigo,16,14,t1,csgo_tm_4501,aTTaX,2026-04-22 15:27:27
csgo_mc_2361244,2,Ancient,16,11,t1,csgo_tm_4501,aTTaX,2026-04-22 15:27:27
csgo_mc_2361245,1,Mirage,16,14,t1,csgo_tm_11176,MOUZ.N,2026-04-22 15:27:26
csgo_mc_2361245,2,Vertigo,16,7,t1,csgo_tm_11176,MOUZ.N,2026-04-22 15:27:26
csgo_mc_2361246,1,Vertigo,16,14,t1,csgo_tm_11737,EYE,2026-04-22 15:27:26
csgo_mc_2361246,2,Anubis,6,16,t2,csgo_tm_4501,aTTaX,2026-04-22 15:27:26
csgo_mc_2361246,3,Inferno,16,10,t1,csgo_tm_11737,EYE,2026-04-22 15:27:26
csgo_mc_2361247,1,Ancient,8,16,t2,csgo_tm_11176,MOUZ.N,2026-04-22 15:27:25
csgo_mc_2361247,2,Vertigo,9,16,t2,csgo_tm_11176,MOUZ.N,2026-04-22 15:27:25
csgo_mc_2361248,1,Overpass,16,5,t1,csgo_tm_8813,Illuminar,2026-04-22 15:27:25
csgo_mc_2361248,2,Inferno,16,14,t1,csgo_tm_8813,Illuminar,2026-04-22 15:27:25
csgo_mc_2361249,1,Ancient,16,11,t1,csgo_tm_11609,Genone,2026-04-22 15:27:24
csgo_mc_2361249,2,Anubis,16,12,t1,csgo_tm_11609,Genone,2026-04-22 15:27:24
csgo_mc_2361250,1,Ancient,16,10,t1,hltv_team_12109,noorg,2026-04-22 15:27:27
csgo_mc_2361250,2,Mirage,16,10,t1,hltv_team_12109,noorg,2026-04-22 15:27:27
