player_id,date,rate
csgo_pl_21930,2025-06-17T00:00:00+08:00,0.92
csgo_pl_21930,2025-06-20T00:00:00+08:00,0.91
csgo_pl_21930,2025-06-23T00:00:00+08:00,0.91
csgo_pl_21930,2025-06-26T00:00:00+08:00,0.91
csgo_pl_21930,2025-06-29T00:00:00+08:00,0.91
csgo_pl_21930,2025-07-02T00:00:00+08:00,0.91
csgo_pl_21930,2025-07-05T00:00:00+08:00,0.91
csgo_pl_24149,2025-04-15T00:00:00+08:00,0.89
csgo_pl_24149,2025-04-18T00:00:00+08:00,0.9
csgo_pl_24149,2025-04-21T00:00:00+08:00,0.88
csgo_pl_24149,2025-04-24T00:00:00+08:00,0.88
csgo_pl_24149,2025-04-27T00:00:00+08:00,0.89
csgo_pl_24149,2025-04-30T00:00:00+08:00,0.88
csgo_pl_24149,2025-05-03T00:00:00+08:00,0.88
csgo_pl_24149,2025-05-06T00:00:00+08:00,0.9
csgo_pl_24149,2025-05-09T00:00:00+08:00,0.92
csgo_pl_24149,2025-05-12T00:00:00+08:00,0.9
csgo_pl_24149,2025-05-15T00:00:00+08:00,0.9
csgo_pl_24149,2025-05-18T00:00:00+08:00,0.9
csgo_pl_24149,2025-05-21T00:00:00+08:00,0.91
csgo_pl_24149,2025-05-24T00:00:00+08:00,0.88
csgo_pl_24149,2025-05-27T00:00:00+08:00,0.88
csgo_pl_24149,2025-05-30T00:00:00+08:00,0.91
csgo_pl_24149,2025-06-02T00:00:00+08:00,0.91
csgo_pl_24149,2025-06-07T00:00:00+08:00,1.09
csgo_pl_24149,2025-06-10T00:00:00+08:00,1.09
csgo_pl_24149,2025-06-13T00:00:00+08:00,1.09
csgo_pl_24149,2025-06-16T00:00:00+08:00,1.09
csgo_pl_24149,2025-06-19T00:00:00+08:00,1.09
csgo_pl_24149,2025-06-22T00:00:00+08:00,1.09
csgo_pl_24149,2025-06-25T00:00:00+08:00,1.09
csgo_pl_24149,2025-06-28T00:00:00+08:00,1.09
csgo_pl_20029,2025-04-15T00:00:00+08:00,1.14
csgo_pl_20029,2025-04-16T00:00:00+08:00,1.02
csgo_pl_20029,2025-04-17T00:00:00+08:00,0.99
csgo_pl_20029,2025-04-18T00:00:00+08:00,1.14
csgo_pl_20029,2025-04-19T00:00:00+08:00,1.02
csgo_pl_20029,2025-04-20T00:00:00+08:00,0.99
csgo_pl_20029,2025-04-21T00:00:00+08:00,1.14
csgo_pl_20029,2025-04-22T00:00:00+08:00,1.02
csgo_pl_20029,2025-04-23T00:00:00+08:00,0.99
csgo_pl_20029,2025-04-24T00:00:00+08:00,1.14
csgo_pl_20029,2025-04-25T00:00:00+08:00,1.02
csgo_pl_20029,2025-04-26T00:00:00+08:00,1.02
csgo_pl_20029,2025-04-27T00:00:00+08:00,1.14
csgo_pl_20029,2025-04-28T00:00:00+08:00,1.02
csgo_pl_20029,2025-04-29T00:00:00+08:00,1.02
csgo_pl_20029,2025-04-30T00:00:00+08:00,1.14
csgo_pl_20029,2025-05-01T00:00:00+08:00,1.02
csgo_pl_20029,2025-05-02T00:00:00+08:00,1.02
csgo_pl_20029,2025-05-03T00:00:00+08:00,1.14
csgo_pl_20029,2025-05-04T00:00:00+08:00,1.02
csgo_pl_20029,2025-05-05T00:00:00+08:00,1.02
csgo_pl_20029,2025-05-06T00:00:00+08:00,1.14
csgo_pl_20029,2025-05-07T00:00:00+08:00,1.02
csgo_pl_20029,2025-05-08T00:00:00+08:00,1.02
csgo_pl_20029,2025-05-09T00:00:00+08:00,1.14
csgo_pl_20029,2025-05-10T00:00:00+08:00,1.02
csgo_pl_20029,2025-05-11T00:00:00+08:00,1
csgo_pl_20029,2025-05-12T00:00:00+08:00,1.14
csgo_pl_20029,2025-05-13T00:00:00+08:00,1.01
csgo_pl_20029,2025-05-14T00:00:00+08:00,1
csgo_pl_20029,2025-05-15T00:00:00+08:00,1.14
csgo_pl_20029,2025-05-16T00:00:00+08:00,0.93
csgo_pl_20029,2025-05-17T00:00:00+08:00,1.03
csgo_pl_20029,2025-05-18T00:00:00+08:00,1.14
csgo_pl_20029,2025-05-19T00:00:00+08:00,0.93
csgo_pl_20029,2025-05-20T00:00:00+08:00,1.01
csgo_pl_20029,2025-05-21T00:00:00+08:00,1.14
csgo_pl_20029,2025-05-22T00:00:00+08:00,0.91
csgo_pl_20029,2025-05-23T00:00:00+08:00,1.03
csgo_pl_20029,2025-05-24T00:00:00+08:00,1.14
csgo_pl_20029,2025-05-25T00:00:00+08:00,0.93
