player_id,metric,value,avg_value,lower_better,bad_start,bad_end,middle_start,middle_end,good_start,good_end
csgo_pl_21243,dpr,0.67,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_21243,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21243,kast,72.8,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_21243,kpr,0.76,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_21243,rating,1.18,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21243,swing,+1.00%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_8574,adr,71.9,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_8574,dpr,0.60,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_8574,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_8574,kast,73.3,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_8574,kpr,0.71,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_8574,rating,1.11,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_8574,swing,+0.87%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_7938,adr,81.2,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_7938,dpr,0.66,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_7938,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_7938,kast,73.6,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_7938,kpr,0.74,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_7938,rating,1.15,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_7938,swing,+0.99%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_20968,adr,69.0,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_20968,dpr,0.65,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_20968,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20968,kast,73.1,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_20968,kpr,0.62,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_20968,rating,1.05,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20968,swing,-0.40%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_150,adr,62.8,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_150,dpr,0.64,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_150,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_150,kast,69.9,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_150,kpr,0.54,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_150,rating,0.95,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_150,swing,-0.87%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_18072,adr,65.4,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_18072,dpr,0.56,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_18072,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_18072,kast,72.9,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_18072,kpr,0.66,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_18072,rating,1.05,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_18072,swing,+0.36%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_19206,adr,72.8,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_19206,dpr,0.66,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_19206,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_19206,kast,73.2,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_19206,kpr,0.68,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_19206,rating,1.08,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_19206,swing,+0.08%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24457,adr,81.2,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24457,dpr,0.67,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24457,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24457,kast,72.7,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24457,kpr,0.77,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24457,rating,1.21,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24457,swing,+1.14%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_18790,adr,85.8,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_18790,dpr,0.65,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_18790,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_18790,kast,76.6,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_18790,kpr,0.78,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_18790,rating,1.26,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_18790,swing,+1.83%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_17675,adr,76.7,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_17675,dpr,0.56,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_17675,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_17675,kast,76.4,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_17675,kpr,0.82,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_17675,rating,1.21,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_17675,swing,+1.40%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_22419,adr,74.5,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_22419,dpr,0.63,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_22419,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22419,kast,75.3,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_22419,kpr,0.67,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_22419,rating,1.13,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22419,swing,+0.77%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_18120,adr,79.0,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_18120,dpr,0.68,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_18120,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_18120,kast,73.9,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_18120,kpr,0.70,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_18120,rating,1.11,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_18120,swing,-0.07%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_18163,adr,68.8,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_18163,dpr,0.61,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_18163,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_18163,kast,72.9,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_18163,kpr,0.63,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_18163,rating,1.05,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_18163,swing,-0.26%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24857,adr,74.2,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24857,dpr,0.63,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24857,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24857,kast,76.2,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24857,kpr,0.67,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24857,rating,1.13,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24857,swing,+0.83%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_15060,adr,82.0,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_15060,dpr,0.72,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_15060,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_15060,kast,69.4,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_15060,kpr,0.74,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_15060,rating,1.13,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_15060,swing,+0.41%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24303,adr,72.7,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24303,dpr,0.66,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24303,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24303,kast,68.8,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24303,kpr,0.72,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24303,rating,1.10,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24303,swing,+0.96%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_15861,adr,73.8,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_15861,dpr,0.66,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_15861,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_15861,kast,73.0,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_15861,kpr,0.65,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_15861,rating,1.09,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_15861,swing,+0.42%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_18150,adr,74.4,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_18150,dpr,0.71,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_18150,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_18150,kast,69.3,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_18150,kpr,0.67,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_18150,rating,1.08,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_18150,swing,-0.19%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_21396,adr,69.6,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_21396,dpr,0.67,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_21396,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21396,kast,70.4,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_21396,kpr,0.63,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_21396,rating,1.05,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21396,swing,-0.38%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_25510,adr,80.0,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_25510,dpr,0.68,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_25510,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25510,kast,71.9,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_25510,kpr,0.75,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_25510,rating,1.19,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25510,swing,+1.09%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_15698,adr,86.7,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_15698,dpr,0.63,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_15698,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_15698,kast,75.5,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_15698,kpr,0.80,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_15698,rating,1.23,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_15698,swing,+1.37%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_19045,adr,75.6,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_19045,dpr,0.61,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_19045,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_19045,kast,77.7,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_19045,kpr,0.71,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_19045,rating,1.15,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_19045,swing,+0.62%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_22965,adr,70.0,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_22965,dpr,0.53,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_22965,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22965,kast,75.8,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_22965,kpr,0.69,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_22965,rating,1.12,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22965,swing,+1.42%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_19686,adr,71.3,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_19686,dpr,0.60,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_19686,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_19686,kast,75.6,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_19686,kpr,0.65,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_19686,rating,1.12,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_19686,swing,+0.53%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_12521,adr,70.8,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_12521,dpr,0.67,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_12521,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_12521,kast,72.9,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_12521,kpr,0.61,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_12521,rating,1.02,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_12521,swing,-0.72%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_22921,adr,81.7,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_22921,dpr,0.69,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_22921,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22921,kast,74.5,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_22921,kpr,0.74,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_22921,rating,1.21,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22921,swing,+1.34%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_16599,adr,79.9,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_16599,dpr,0.65,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_16599,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_16599,kast,75.0,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_16599,kpr,0.70,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_16599,rating,1.18,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_16599,swing,+0.91%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_15370,adr,69.4,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_15370,dpr,0.56,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_15370,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_15370,kast,75.5,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_15370,kpr,0.68,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_15370,rating,1.15,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_15370,swing,+1.91%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_21665,adr,72.4,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_21665,dpr,0.60,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_21665,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21665,kast,75.9,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_21665,kpr,0.68,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_21665,rating,1.14,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21665,swing,+0.50%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_20104,adr,64.4,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_20104,dpr,0.62,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_20104,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20104,kast,73.6,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_20104,kpr,0.60,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_20104,rating,1.04,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20104,swing,-0.32%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_25485,adr,70.6,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_25485,dpr,0.70,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_25485,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25485,kast,71.7,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_25485,kpr,0.60,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_25485,rating,1.04,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25485,swing,-0.82%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_11617,adr,75.4,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_11617,dpr,0.71,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_11617,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_11617,kast,70.6,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_11617,kpr,0.68,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_11617,rating,1.08,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_11617,swing,-0.15%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_8738,adr,76.9,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_8738,dpr,0.73,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_8738,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_8738,kast,69.7,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_8738,kpr,0.68,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_8738,rating,1.06,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_8738,swing,-0.63%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_8520,adr,72.8,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_8520,dpr,0.67,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_8520,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_8520,kast,70.2,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_8520,kpr,0.62,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_8520,rating,1.03,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_8520,swing,-0.41%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_21763,adr,65.3,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_21763,dpr,0.66,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_21763,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21763,kast,68.8,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_21763,kpr,0.67,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_21763,rating,1.01,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21763,swing,-0.09%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_16820,adr,61.4,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_16820,dpr,0.72,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_16820,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_16820,kast,66.8,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_16820,kpr,0.53,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_16820,rating,0.87,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_16820,swing,-1.58%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_20304,adr,83.0,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_20304,dpr,0.68,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_20304,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20304,kast,72.3,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_20304,kpr,0.75,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_20304,rating,1.23,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20304,swing,+1.73%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_16726,adr,73.3,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_16726,dpr,0.62,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_16726,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_16726,kast,72.9,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_16726,kpr,0.72,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_16726,rating,1.15,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_16726,swing,+1.59%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_17956,adr,74.6,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_17956,dpr,0.69,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_17956,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_17956,kast,72.3,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_17956,kpr,0.71,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_17956,rating,1.15,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_17956,swing,+0.94%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_21217,adr,70.0,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_21217,dpr,0.66,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_21217,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21217,kast,71.9,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_21217,kpr,0.62,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_21217,rating,1.04,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21217,swing,-0.74%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24726,adr,81.2,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24726,dpr,0.67,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24726,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24726,kast,71.4,71.3,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24726,kpr,0.80,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24726,rating,1.19,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24726,swing,+1.97%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24772,adr,68.7,72.8,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24772,dpr,0.61,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
