id,team_id,team_name,team_logo,region_name,rating,map_num,map_win_loss,map_win_rate,game_played,win_rate,avg_round,kd_rate,kd,kd_diff,avg_kill,avg_death,avg_assist,total_kill,total_death,total_assist,total_round,first_five_win_num,first_five_win_rate,first_ten_win_num,first_ten_win_rate,ct_win_round,ct_win_rate,t_win_round,t_win_rate,ct_first_win_round,ct_first_win_rate,t_first_win_round,t_first_win_rate,first_kill,first_kill_rate,first_death_num,first_death_rate,global_rank,valve_rank,valve_point,point,score,global_bonus,rank,rank_change,rank_diff,csv_index,crawl_time
,csgo_tm_11300,LFO,https://oss.5eplay.com/sport/csgo/team/hz/cec3vlf4nfq43340vuvg.png,,1.14,29,20/9,69.0%,13,76.9%,26.0,1.14,+319,,90.8,79.8,24.4,2632,2313,707,754,18,62.1%,17,58.6%,216,54.3%,202,56.7%,15,51.7%,17,58.6%,97,74.6%,43,36.8%,,,,,,,,,-,117,1777963826
,csgo_tm_5111,Serbia,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cjm438cconkqks63b1a0.png,,1.14,27,16/11,59.3%,14,64.3%,21.9,1.13,+237,,77.8,69.0,27.1,2101,1864,731,592,17,63.0%,12,44.4%,163,53.6%,155,53.8%,13,48.1%,14,51.9%,224,74.9%,67,28.2%,,,,,,,,,-,118,1777963826
,hltv_team_2937,Netherlands fe,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cjnv9t4conkqks63b21g.png,,1.14,24,15/9,62.5%,9,77.8%,23.6,1.05,+99,,84.3,80.2,29.4,2024,1925,705,566,15,62.5%,17,70.8%,134,48.6%,173,59.7%,15,62.5%,13,54.2%,180,76.3%,71,33.8%,,,,,,,,,-,119,1777963826
,hltv_team_12496,KingPins,https://oss.5eplay.com/sport/csgo/team/null.png,,1.14,15,12/3,80.0%,6,100.0%,22.9,1.12,+131,,81.7,73.0,25.5,1226,1095,382,344,10,66.7%,11,73.3%,90,54.2%,109,61.2%,5,33.3%,9,60.0%,24,85.7%,6,28.6%,,,,,,,,,-,120,1777963826
,hltv_team_12505,BRO,https://oss.5eplay.com/sport/csgo/team/null.png,,1.14,6,4/2,66.7%,2,100.0%,24.0,1.08,+38,,87.8,81.5,26.8,527,489,161,144,4,66.7%,4,66.7%,46,56.1%,33,53.2%,5,83.3%,3,50.0%,27,73.0%,9,34.6%,,,,,,,,,-,121,1777963826
,csgo_tm_6673,NRG,https://oss.5eplay.com/cloudx/p/sport/csgo/team/coe8h0kconklgsjvh5gg.png,,1.14,521,329/192,63.1%,292,66.8%,20.7,1.10,+3367,,72.8,66.3,26.8,37915,34548,13972,10774,308,59.1%,323,62.0%,3087,56.8%,2850,53.5%,283,54.3%,289,55.5%,3974,75.9%,1595,33.0%,26,,,,,"$1,270,784",,,-1,122,1777963826
,hltv_team_12583,GALAXY,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d2t5b4kconkqbk3bnn80.png,,1.14,10,6/4,60.0%,4,50.0%,23.4,1.06,+46,,84.3,79.7,29.8,843,797,298,234,4,40.0%,6,60.0%,65,59.1%,61,49.2%,5,50.0%,6,60.0%,55,70.5%,25,29.8%,,,,,,,,,-,123,1777963826
,hltv_team_12882,dreamcatchers fe,https://oss.5eplay.com/sport/csgo/team/null.png,,1.14,35,25/10,71.4%,15,73.3%,22.2,1.08,+201,,79.2,73.5,29.4,2772,2571,1030,776,22,62.9%,22,62.9%,214,56.3%,210,53.0%,19,54.3%,21,60.0%,273,74.6%,112,34.6%,,,,,,,,,-,124,1777963826
,csgo_tm_9752,France fe,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cso9gmkconkotam81ds0.png,,1.14,25,15/10,60.0%,9,77.8%,21.3,1.08,+151,,77.1,71.1,27.3,1928,1777,683,533,15,60.0%,14,56.0%,155,55.2%,129,51.2%,15,60.0%,14,56.0%,143,69.8%,47,28.1%,,,,,,,,,-,125,1777963826
,cg_tm_manual_188,Team kennyS,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cqvd4hsconkotam80cdg.png,,1.14,1,1/0,100.0%,4,50.0%,21.0,1.21,+14,,81.0,67.0,19.0,81,67,19,21,0,0.0%,1,100.0%,6,66.7%,7,58.3%,1,100.0%,1,100.0%,0,0.0%,0,0.0%,,,,,,,,,-,126,1777963826
,hltv_team_12963,FLUFFY MAFIA,https://oss.5eplay.com/sport/csgo/team/12963.png,,1.14,17,11/6,64.7%,7,71.4%,22.3,1.08,+97,,80.2,74.5,30.0,1363,1266,510,379,8,47.1%,9,52.9%,106,53.0%,95,53.1%,11,64.7%,11,64.7%,116,72.5%,45,32.4%,,,,,,,,,-,127,1777963826
,hltv_team_2933,Poland fe,https://oss.5eplay.com/cloudx/p/sport/csgo/team/csqmofsconkotam81fq0.png,,1.14,14,10/4,71.4%,3,100.0%,21.4,1.09,+90,,76.5,70.1,26.6,1071,981,372,299,7,50.0%,10,71.4%,72,52.2%,98,60.9%,9,64.3%,7,50.0%,122,77.2%,52,36.9%,,,,,,,,,-,128,1777963826
,hltv_team_13256,Aga Peek,https://oss.5eplay.com/sport/csgo/team/13256.png,,1.14,6,3/3,50.0%,2,50.0%,19.7,1.04,+17,,70.7,67.8,30.2,424,407,181,118,3,50.0%,3,50.0%,39,57.4%,23,46.0%,4,66.7%,3,50.0%,46,71.9%,17,32.1%,,,,,,,,,-,129,1777963826
,hltv_team_13499,Voca,https://oss.5eplay.com/cloudx/p/sport/csgo/team/merge_d6h5odsconkpudhr3mqg.png,,1.14,177,117/60,66.1%,80,67.5%,20.2,1.12,+1358,,71.9,64.3,26.4,12735,11377,4667,3568,108,61.0%,118,66.7%,936,58.5%,920,55.7%,85,48.0%,106,59.9%,1218,75.7%,445,32.7%,50,,,,,,,,-,130,1777963826
,hltv_team_13592,magic,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d6020ukconkpudhr3kig.png,,1.14,97,65/32,67.0%,40,72.5%,22.2,1.08,+569,,78.1,72.3,27.0,7578,7009,2619,2150,53,54.6%,59,60.8%,582,58.6%,589,52.7%,44,45.4%,47,48.5%,781,75.0%,324,33.6%,46,,,,,,,,-,131,1777963826
,hltv_team_13762,Off Site,https://oss.5eplay.com/sport/csgo/team/null.png,,1.14,2,2/0,100.0%,1,100.0%,22.0,1.12,+18,,82.0,73.0,22.5,164,146,45,44,1,50.0%,2,100.0%,15,65.2%,11,52.4%,1,50.0%,0,0.0%,17,73.9%,9,42.9%,,,,,,,,,-,132,1777963826
,csgo_tm_11868,EG Gold,https://oss.5eplay.com/sport/csgo/team/merge_cgckp0hll806h1bg2mk0.png,,1.13,36,20/16,55.6%,16,56.3%,22.5,1.09,+225,,79.6,73.4,24.9,2866,2641,896,810,17,47.2%,22,61.1%,211,51.7%,225,56.0%,18,50.0%,21,58.3%,208,76.2%,68,30.8%,,,,,,,,,-,133,1777963826
,hltv_team_12270,ex-Rune Eaters,https://oss.5eplay.com/sport/csgo/team/null.png,,1.13,2,2/0,100.0%,1,100.0%,36.0,1.10,+23,,131.0,119.5,24.5,262,239,49,72,0,0.0%,0,0.0%,22,61.1%,16,44.4%,1,50.0%,1,50.0%,24,72.7%,8,28.6%,,,,,,,,,-,134,1777963826
,hltv_team_12674,Capcarap,https://oss.5eplay.com/sport/csgo/team/null.png,,1.13,1,0/1,0.0%,1,0.0%,24.0,1.00,0,,88.0,88.0,31.0,88,88,31,24,1,100.0%,0,0.0%,4,33.3%,7,58.3%,1,100.0%,0,0.0%,4,50.0%,2,33.3%,,,,,,,,,-,135,1777963826
,hltv_team_12778,ex-FORZE Ladies,https://oss.5eplay.com/sport/csgo/team/null.png,,1.13,6,4/2,66.7%,3,66.7%,21.7,1.13,+53,,76.5,67.7,22.0,459,406,132,130,4,66.7%,4,66.7%,34,52.3%,37,56.9%,1,16.7%,2,33.3%,39,83.0%,12,30.8%,,,,,,,,,-,136,1777963826
,hltv_team_12424,mocreias,https://oss.5eplay.com/sport/csgo/team/null.png,,1.13,16,9/7,56.3%,7,57.1%,23.0,1.09,+107,,80.7,74.0,24.8,1291,1184,396,368,8,50.0%,8,50.0%,103,56.3%,94,50.8%,8,50.0%,9,56.3%,68,68.0%,19,21.1%,,,,,,,,,-,137,1777963826
,hltv_team_12486,Perroflautas,https://oss.5eplay.com/sport/csgo/team/null.png,,1.13,5,3/2,60.0%,2,50.0%,20.2,1.09,+29,,72.2,66.4,24.2,361,332,121,101,3,60.0%,3,60.0%,24,47.1%,31,62.0%,3,60.0%,2,40.0%,30,63.8%,16,41.0%,,,,,,,,,-,138,1777963826
,hltv_team_12800,For Fun,https://oss.5eplay.com/sport/csgo/team/null.png,,1.13,6,3/3,50.0%,2,50.0%,24.3,1.10,+51,,89.8,81.3,28.7,539,488,172,146,3,50.0%,2,33.3%,42,53.2%,34,50.7%,3,50.0%,2,33.3%,41,70.7%,22,33.8%,,,,,,,,,-,139,1777963826
,hltv_team_12888,Censored fe,https://oss.5eplay.com/sport/csgo/team/null.png,,1.13,5,4/1,80.0%,2,100.0%,21.4,1.05,+18,,76.0,72.4,22.4,380,362,112,107,4,80.0%,4,80.0%,25,55.6%,36,58.1%,3,60.0%,3,60.0%,0,0.0%,0,0.0%,,,,,,,,,-,140,1777963826
,hltv_team_12933,Dreams To Legends,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cr7cfu4conkotam80i30.png,,1.13,9,5/4,55.6%,3,66.7%,20.7,1.08,+49,,73.1,67.7,24.2,658,609,218,186,3,33.3%,5,55.6%,51,53.1%,46,51.1%,5,55.6%,4,44.4%,48,73.8%,15,25.0%,,,,,,,,,-,141,1777963826
,hltv_team_13062,layc,https://oss.5eplay.com/sport/csgo/team/null.png,,1.13,3,2/1,66.7%,,,23.3,1.09,+20,,83.3,76.7,28.3,250,230,85,70,1,33.3%,2,66.7%,25,73.5%,12,33.3%,2,66.7%,1,33.3%,26,74.3%,11,31.4%,,,,,,,,,,142,1777963826
,hltv_team_13095,Real Original,https://oss.5eplay.com/cloudx/p/sport/csgo/team/merge_cu6d71sconkqmjpn7ue0.png,,1.13,6,3/3,50.0%,4,50.0%,19.0,1.06,+22,,68.5,64.8,24.3,411,389,146,114,4,66.7%,4,66.7%,38,69.1%,23,39.0%,4,66.7%,5,83.3%,25,78.1%,16,47.1%,125,,,,,,,,-,143,1777963826
,hltv_team_13110,Chill Guys,https://oss.5eplay.com/sport/csgo/team/null.png,,1.13,35,23/12,65.7%,24,66.7%,20.4,1.08,+186,,71.6,66.3,25.3,2505,2319,885,715,19,54.3%,21,60.0%,165,48.1%,225,60.5%,15,42.9%,20,57.1%,254,73.2%,109,33.3%,68,,,,,,,,-,144,1777963826
,hltv_team_13258,Bankai,https://oss.5eplay.com/sport/csgo/team/13258.png,,1.13,9,5/4,55.6%,3,66.7%,20.1,1.08,+47,,71.0,65.8,22.3,639,592,201,181,5,55.6%,5,55.6%,54,60.0%,44,48.4%,5,55.6%,3,33.3%,70,72.2%,29,33.7%,,,,,,,,,-,145,1777963826
,csgo_tm_6298,fish123,https://oss.5eplay.com/cloudx/p/sport/csgo/team/merge_d1d4eacconkt3legeou0.png,,1.13,74,47/27,63.5%,32,65.6%,21.6,1.08,+425,,77.5,71.8,25.9,5735,5310,1913,1601,44,59.5%,44,59.5%,485,58.6%,389,50.3%,39,52.7%,49,66.2%,531,75.0%,197,32.1%,,,,,,,,,-9,146,1777963826
,csgo_tm_5103,Netherlands,https://oss.5eplay.com/sport/csgo/team/hz/cec3pmn4nfq43340uq4g.png,,1.13,6,4/2,66.7%,3,66.7%,21.3,1.11,+44,,74.3,67.0,25.7,446,402,154,128,4,66.7%,4,66.7%,35,55.6%,36,55.4%,2,33.3%,4,66.7%,53,70.7%,20,37.7%,,,,,,"$1,254",,,-,147,1777963826
,hltv_team_12901,SemperFi,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d6rmudsconkpudhr3ong.png,,1.13,245,163/82,66.5%,118,70.3%,20.7,1.12,+1849,,73.0,65.5,25.6,17885,16036,6260,5082,152,62.0%,163,66.5%,1324,54.1%,1452,56.7%,140,57.1%,130,53.1%,1641,73.3%,648,34.5%,67,,,,,"$61,251",,,-6,148,1777963826
,csgo_tm_12029,Prodigy,https://oss.5eplay.com/sport/csgo/team/12029.png,,1.13,8,4/4,50.0%,4,50.0%,19.1,1.06,+30,,68.5,64.8,25.8,548,518,206,153,6,75.0%,4,50.0%,41,58.6%,35,42.2%,3,37.5%,2,25.0%,28,70.0%,13,36.1%,,,,,,,,,-,149,1777963826
,cg_tm_sf5e_dict_136608,K9,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d7irl6kconkpudhr4c70.png,,1.13,18,14/4,77.8%,12,91.7%,20.6,1.22,+253,,77.2,63.2,27.2,1390,1137,489,370,12,66.7%,12,66.7%,121,61.4%,93,53.8%,9,50.0%,13,72.2%,0,0.0%,0,0.0%,,,,,,,,,-,150,1777963826
,hltv_team_13799,PsychoFace,https://oss.5eplay.com/sport/csgo/team/null.png,,1.13,12,7/5,58.3%,5,40.0%,22.0,1.06,+56,,77.8,73.2,26.0,934,878,312,264,6,50.0%,7,58.3%,71,55.9%,71,51.8%,8,66.7%,9,75.0%,91,68.4%,50,37.3%,64,,,,,,,,-,151,1777963826
,hltv_team_13827,NEW VISION,https://oss.5eplay.com/sport/csgo/team/null.png,,1.13,2,2/0,100.0%,1,100.0%,23.0,1.14,+20,,80.5,70.5,24.5,161,141,49,46,0,0.0%,1,50.0%,14,58.3%,12,54.5%,1,50.0%,2,100.0%,15,75.0%,5,35.7%,186,,,,,,,,-,152,1777963826
,csgo_tm_8008,GH,https://oss.5eplay.com/cloudx/p/sport/csgo/team/ch9oi6v4nfqe2nie4t1g.png,,1.12,140,93/47,66.4%,71,70.4%,23.5,1.08,+875,,81.3,75.0,23.9,11381,10506,3343,3296,89,63.6%,93,66.4%,935,56.4%,889,54.3%,70,50.0%,80,57.1%,1162,73.4%,462,34.4%,,,,,,"$300,418",,,-,153,1777963826
,csgo_tm_10976,FURIA fe,https://oss.5eplay.com/sport/csgo/team/cgcl53pll806h1bg2n40.png,,1.12,213,127/86,59.6%,101,62.4%,20.3,1.08,+1053,,70.4,65.5,25.6,15001,13948,5458,4325,132,62.0%,126,59.2%,1200,55.6%,1132,53.3%,108,50.7%,115,54.0%,1453,74.1%,544,30.5%,275,,,,,,,,+2,154,1777963826
,csgo_tm_7020,Spirit,https://oss.5eplay.com/sport/csgo/team/merge_cgchcqhll806h1bg2lt0.png,,1.12,539,357/182,66.2%,240,71.7%,22.6,1.11,+4220,,78.0,70.2,23.7,42053,37833,12773,12171,323,59.9%,345,64.0%,3506,56.5%,3176,53.2%,272,50.5%,287,53.2%,3779,73.4%,1480,32.3%,6,,,,,"$5,497,668",,,+1,155,1777963826
,csgo_tm_11016,X13,https://oss.5eplay.com/sport/csgo/team/hz/cec3va74nfq43340vt0g.png,,1.12,25,15/10,60.0%,10,50.0%,25.3,1.08,+160,,89.6,83.2,21.0,2241,2081,526,633,14,56.0%,15,60.0%,175,50.9%,165,57.1%,13,52.0%,15,60.0%,221,66.4%,98,34.5%,,,,,,"$18,200",,,-,156,1777963826
,csgo_tm_cg_tm_manual_61,,,,1.12,3,2/1,66.7%,,,26.3,1.15,+39,,98.0,85.0,7.7,294,255,23,79,2,66.7%,2,66.7%,26,57.8%,18,52.9%,2,66.7%,3,100.0%,0,0.0%,0,0.0%,,,,,,,,,,157,1777963826
,csgo_tm_7120,Entropy,https://oss.5eplay.com/sport/csgo/team/merge_cein85f4nfq4334155fg.png,,1.12,25,16/9,64.0%,9,66.7%,22.6,1.08,+146,,80.9,75.1,24.4,2023,1877,609,565,17,68.0%,13,52.0%,168,58.7%,141,50.5%,15,60.0%,12,48.0%,168,77.8%,59,33.1%,,,,,,"$23,929",,,-,158,1777963826
,hltv_team_12389,Next in Line,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cjjaincconkqks63b06g.png,,1.12,6,2/4,33.3%,3,33.3%,27.2,1.07,+39,,97.2,90.7,25.0,583,544,150,163,6,100.0%,4,66.7%,45,57.0%,43,51.2%,2,33.3%,1,16.7%,43,79.6%,10,30.3%,,,,,,,,,-,159,1777963826
,hltv_team_12440,USA fe,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cjnvadcconkqks63b220.png,,1.12,21,11/10,52.4%,7,42.9%,23.6,1.08,+129,,83.0,76.9,27.7,1744,1615,581,495,13,61.9%,10,47.6%,141,52.6%,125,55.1%,11,52.4%,10,47.6%,132,69.8%,61,28.9%,,,,,,,,,-,160,1777963826
,hltv_team_12711,Smoke,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cn86iq4conkqks63e0g0.png,,1.12,5,2/3,40.0%,2,50.0%,21.2,1.02,+8,,75.4,73.8,25.6,377,369,128,106,2,40.0%,3,60.0%,20,41.7%,32,55.2%,2,40.0%,3,60.0%,7,77.8%,7,63.6%,,,,,,,,,-,161,1777963826
,hltv_team_12822,Spirit HU,https://oss.5eplay.com/sport/csgo/team/null.png,,1.12,8,5/3,62.5%,3,66.7%,20.8,1.05,+27,,73.5,70.1,26.5,588,561,212,166,6,75.0%,5,62.5%,38,49.4%,49,55.1%,5,62.5%,3,37.5%,61,72.6%,28,34.1%,,,,,,,,,-,162,1777963826
,csgo_tm_10928,NOFEAR5,https://oss.5eplay.com/sport/csgo/team/hz/cec3v6n4nfq43340vsa0.png,,1.12,6,4/2,66.7%,2,100.0%,23.5,1.04,+21,,82.0,78.5,28.3,492,471,170,141,6,100.0%,5,83.3%,43,58.1%,32,47.8%,2,33.3%,2,33.3%,57,74.0%,20,31.3%,,,,,,,,,-,163,1777963826
,cg_tm_manual_178,各玩各的,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cq36o6sconkotam7vieg.png,,1.12,11,10/1,90.9%,8,87.5%,21.0,1.23,+164,,80.2,65.3,20.7,882,718,228,231,9,81.8%,9,81.8%,72,66.1%,71,58.2%,8,72.7%,8,72.7%,0,0.0%,0,0.0%,,,,,,,,,-,164,1777963826
,csgo_tm_5077,Israel,https://oss.5eplay.com/sport/csgo/team/hz/cec3pm74nfq43340upu0.png,,1.12,6,2/4,33.3%,3,33.3%,22.7,1.05,+22,,80.5,76.8,28.8,483,461,173,136,4,66.7%,4,66.7%,40,51.9%,31,52.5%,2,33.3%,1,16.7%,49,68.1%,17,28.3%,,,,,,,,,-,165,1777963826
,csgo_tm_9958,AE,https://oss.5eplay.com/sport/csgo/team/hz/cec3u5n4nfq43340vmsg.png,,1.12,73,46/27,63.0%,37,64.9%,21.4,1.07,+345,,75.5,70.8,26.1,5511,5166,1906,1564,47,64.4%,46,63.0%,446,57.5%,390,49.4%,37,50.7%,43,58.9%,427,71.9%,165,35.3%,117,,,,,,,,+9,166,1777963826
,hltv_team_12913,Lumen fe,https://oss.5eplay.com/sport/csgo/team/null.png,,1.12,21,13/8,61.9%,9,66.7%,20.2,1.03,+50,,71.1,68.7,25.9,1493,1443,543,424,11,52.4%,14,66.7%,102,50.0%,123,55.9%,10,47.6%,11,52.4%,140,71.8%,65,35.3%,,,,,,,,,+23,167,1777963826
,hltv_team_13106,Getting Info,https://oss.5eplay.com/sport/csgo/team/null.png,,1.12,211,131/80,62.1%,110,67.3%,21.3,1.06,+834,,75.4,71.4,27.5,15900,15066,5806,4501,116,55.0%,129,61.1%,1266,56.1%,1179,52.6%,120,56.9%,109,51.7%,1564,74.1%,626,32.7%,,,,,,,,,+1,168,1777963826
,hltv_team_13185,Minsk House,https://oss.5eplay.com/sport/csgo/team/null.png,,1.12,13,9/4,69.2%,6,66.7%,22.8,1.08,+74,,80.5,74.8,27.1,1046,972,352,296,7,53.8%,8,61.5%,91,59.1%,73,51.4%,5,38.5%,7,53.8%,86,72.9%,29,31.2%,,,,,,,,,-,169,1777963826
,hltv_team_13192,Roler Coaster,https://oss.5eplay.com/sport/csgo/team/null.png,,1.12,34,19/15,55.9%,17,58.8%,21.8,1.08,+205,,77.3,71.3,26.6,2629,2424,903,741,23,67.6%,22,64.7%,204,55.1%,199,53.6%,21,61.8%,17,50.0%,297,73.3%,109,32.2%,,,,,,,,,-,170,1777963826
,hltv_team_13332,ex-NAVI Junior,https://oss.5eplay.com/sport/csgo/team/null.png,,1.12,12,7/5,58.3%,7,57.1%,22.9,1.04,+38,,80.7,77.5,27.8,968,930,334,275,8,66.7%,7,58.3%,73,60.8%,77,49.7%,10,83.3%,7,58.3%,95,69.9%,61,44.2%,,,,,,,,,-,171,1777963826
,hltv_team_13346,Concept Cult,https://oss.5eplay.com/sport/csgo/team/null.png,,1.12,7,4/3,57.1%,3,66.7%,22.7,1.00,+1,,80.1,80.0,30.6,561,560,214,159,5,71.4%,4,57.1%,40,54.8%,42,48.8%,5,71.4%,1,14.3%,61,71.8%,23,29.9%,,,,,,,,,-,172,1777963826
,hltv_team_13414,SkinRave,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d3qunksconkqbk3bntug.png,,1.12,77,43/34,55.8%,33,57.6%,20.4,1.08,+395,,71.0,65.9,25.0,5469,5074,1925,1571,44,57.1%,41,53.2%,431,54.9%,408,51.9%,38,49.4%,47,61.0%,543,74.2%,224,32.0%,,,,,,,,,-,173,1777963826
,csgo_tm_8847,HOLLYWOOD,https://oss.5eplay.com/sport/csgo/team/hz/cec3stf4nfq43340vg00.png,,1.12,3,1/2,33.3%,1,0.0%,21.7,1.08,+18,,81.7,75.7,24.7,245,227,74,65,2,66.7%,2,66.7%,19,63.3%,15,42.9%,2,66.7%,2,66.7%,24,77.4%,10,30.3%,,,,,,,,,-,174,1777963826
,hltv_team_13605,ZUFE,https://oss.5eplay.com/sport/csgo/team/null.png,,1.12,3,2/1,66.7%,1,100.0%,19.0,0.98,-3,,65.3,66.3,22.0,196,199,66,57,2,66.7%,2,66.7%,16,55.2%,14,50.0%,1,33.3%,2,66.7%,16,61.5%,13,41.9%,,,,,,,,,-,175,1777963826
,hltv_team_13808,Walczaki,https://oss.5eplay.com/cloudx/p/sport/csgo/team/merge_d7phaa4conkpudhr4e40.png,,1.12,25,18/7,72.0%,12,75.0%,22.0,1.13,+233,,79.7,70.4,26.3,1992,1759,657,549,17,68.0%,18,72.0%,173,60.7%,140,53.0%,11,44.0%,13,52.0%,198,76.4%,72,32.3%,58,,,,,,,,-,176,1777963826
,12092,,,,1.11,4,2/2,50.0%,,,28.5,1.13,+46,,101.3,89.8,25.3,405,359,101,114,2,50.0%,4,100.0%,34,54.0%,28,54.9%,3,75.0%,2,50.0%,0,0.0%,0,0.0%,,,,,,,,,,177,1777963826
