event_id,event_name,event_logo,grade,grade_label,special_grade_label,status,start_time,end_time,bonus,city_name,mode,cover
csgo_tt_8232,ESL Impact 联赛 第7赛季 决赛,https://oss.5eplay.com/sport/csgo/event/7567.png,3,A级赛事,A级赛事,past,2025-05-23 00:00:00,2025-05-25 23:59:59,"$250,000",美国，达拉斯,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8447,Tipsport 征服布拉格 2025 决赛,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cuuqf44conkqmjpn8dl0.png,4,B级赛事,,past,2025-05-30 00:00:00,2025-06-01 23:59:59,"$32,690",捷克共和国，布拉格,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8436,BLAST.tv 奥斯汀 Major 2025 第一阶段,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cvb4aokconkt3legdtsg.png,1,Major,Major,past,2025-06-03 00:00:00,2025-06-07 08:59:59,晋级,美国，奥斯汀，德克萨斯州,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8530,Exort试验场 第一季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d0trhpcconkt3legef50.png,4,B级赛事,,past,2025-06-06 00:00:00,2025-06-23 02:59:59,"$82,500",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8437,BLAST.tv 奥斯汀 Major 2025 第二阶段,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cvb4cesconkt3legdtt0.png,1,Major,Major,past,2025-06-07 00:00:00,2025-06-11 10:05:59,晋级,美国，奥斯汀，德克萨斯州,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8533,CCT 第3赛季 欧洲系列赛 3,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d0guuusconkt3legeagg.png,4,B级赛事,,past,2025-06-10 00:00:00,2025-06-23 08:00:00,"$50,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8553,银河之战 2025 第3阶段,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d140b3kconkt3legekmg.png,4,B级赛事,,past,2025-06-11 18:00:00,2025-06-24 18:00:00,"$50,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7902,BLAST 奥斯汀 Major 2025,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cumm76sconkqmjpn8a1g.png,1,Major,Major,past,2025-06-12 00:00:00,2025-06-23 09:00:00,"$1,250,000",美国，德克萨斯州,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8536,Glitched 大师赛 2025,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d16c244conkt3legekog.png,4,B级赛事,,past,2025-06-13 00:00:00,2025-06-16 08:59:59,"$25,120",瑞典，延雪平,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8556,CCT 第3赛季 南美系列赛1,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cuu72ecconkqmjpn8d7g.png,4,B级赛事,,past,2025-06-14 00:00:00,2025-06-27 23:00:00,"$20,000",南美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8513,奥德赛杯 巴西 2025 决赛,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cvqckjcconkt3lege2g0.png,4,B级赛事,,past,2025-06-15 00:00:00,2025-06-15 08:59:59,"$16,965",巴西，圣保罗,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8512,Winline Insight 第7赛季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cs48114conkotam8169g.png,4,B级赛事,,past,2025-06-23 00:00:00,2025-07-22 23:59:59,"$50,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8506,TP世界锦标赛 2025 南美 第1赛季,https://oss.5eplay.com/sport/csgo/event/8067.png,4,B级赛事,,past,2025-06-27 00:00:00,2025-07-02 23:59:59,"$25,000+晋级",南美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8519,Circuito FERJEE de 电子竞技 2025,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d0nalkcconkt3legecqg.png,6,资格赛B级,,past,2025-07-07 00:00:00,2025-07-11 23:59:59,晋级,巴西，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8548,TP世界锦标赛 2025 南美 第2赛季,https://oss.5eplay.com/sport/csgo/event/8067.png,4,B级赛事,,past,2025-07-08 00:00:00,2025-07-14 18:59:59,"$25,000+晋级",南美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8573,ESL Pro League S22 欧洲 公开预选,https://oss.5eplay.com/sport/csgo/event/7441.png,6,资格赛B级,,past,2025-07-09 00:00:00,2025-07-10 08:00:00,晋级,欧洲（线上）,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8570,ESL Pro League S22 北美 封闭预选,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d1hl97kconkt3legepu0.png,6,资格赛B级,,past,2025-07-11 00:00:00,2025-07-15 23:59:59,晋级,北美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8572,ESL Pro League S22 亚洲 封闭预选,https://oss.5eplay.com/sport/csgo/event/7441.png,6,资格赛B级,,past,2025-07-11 00:00:00,2025-07-14 23:00:00,晋级,亚洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8569,ESL Pro League S22 欧洲 封闭预选,https://oss.5eplay.com/sport/csgo/event/7441.png,9,资格赛A级,资格赛A级,past,2025-07-14 00:00:00,2025-07-17 23:00:00,晋级,欧洲 ，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8063,FISSURE 裂变天地 1,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d1qr6lcconkt3legerf0.png,3,A级赛事,A级赛事,past,2025-07-15 00:00:00,2025-07-21 01:59:59,"$1,000,000",贝尔格莱德，塞尔维亚,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8571,ESL Pro League S22 南美 封闭预选,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d1hlhhkconkt3legepug.png,6,资格赛B级,,past,2025-07-16 18:00:00,2025-07-20 09:00:00,晋级,南美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8482,Fragadelphia 第19赛季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d06q6jkconkt3lege6q0.png,4,B级赛事,,past,2025-07-17 18:00:00,2025-07-21 23:00:00,"$50,000",加拿大，温莎，安大略省,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8230,IEM 科隆 2025 第一阶段,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d07h80cconkt3lege6t0.png,2,S级赛事,S级赛事,past,2025-07-23 00:00:00,2025-07-26 04:59:59,"$28000,晋级",德国，科隆,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8603,CCT 第3赛季 欧洲系列赛 4 封闭预选赛,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d0guuusconkt3legeagg.png,6,资格赛B级,,past,2025-07-23 00:00:00,2025-07-28 23:59:59,晋级,欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8549,TP 世界锦标赛 2025 北美 第2赛季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d0c86esconkt3lege7rg.png,6,资格赛B级,,past,2025-07-24 00:00:00,2025-08-02 09:00:00,"$25,000+晋级",北美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8605,CCT 第3赛季 南美系列赛2,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d1vrbfcconkt3leget7g.png,4,B级赛事,,past,2025-07-24 00:00:00,2025-08-06 08:59:59,"$20,000",南美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8038,IEM 科隆 2025,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d07h80cconkt3lege6t0.png,7,S+赛事,S+赛事,past,2025-07-26 00:00:00,2025-08-04 08:59:59,"$1,250,000",德国，科隆,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8604,CCT 第3赛季 欧洲系列赛 4,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d0guuusconkt3legeagg.png,4,B级赛事,,past,2025-07-29 00:00:00,2025-08-10 23:59:59,"$50,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8594,RES Showdown 2 BLAST 春季赛,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cuh7qm4conkqmjpn82cg.png,6,资格赛B级,,past,2025-08-01 00:00:00,2025-08-03 23:59:59,晋级,欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8606,Ace 北美大师赛2025 - BLAST Premier新星赛,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d203afsconkt3leget8g.png,6,资格赛B级,,past,2025-08-01 00:00:00,2025-08-03 23:59:59,晋级,北美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8607,Ace 南美 大师赛 2025 - BLAST Premier 新星赛,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d203be4conkt3leget90.png,6,资格赛B级,,past,2025-08-01 00:00:00,2025-08-04 07:59:59,晋级,南美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8608,BLAST 伦敦公开赛 亚洲预选赛,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cvgcd94conkt3legdv10.png,4,B级赛事,,past,2025-08-01 00:00:00,2025-08-03 23:59:59,晋级,蒙古，乌兰巴托,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7906,BLAST 赏金赛 2025 S2,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2aqp0kconkt3legev9g.png,9,资格赛A级,资格赛A级,past,2025-08-05 00:00:00,2025-08-11 09:59:59,晋级,欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8550,Thunderpick 世界锦标赛 2025 欧洲 第2赛季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d03inecconkt3lege600.png,4,B级赛事,,past,2025-08-05 00:00:00,2025-08-14 23:59:59,"$25,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8620,CCT 第3赛季 南美系列赛3,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d1vrbfcconkt3leget7g.png,4,B级赛事,,past,2025-08-07 00:00:00,2025-08-19 23:59:59,"$20,000",南美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8626,Exort试验场 第三季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d0trhpcconkt3legef50.png,4,B级赛事,,past,2025-08-10 00:00:00,2025-08-23 06:59:59,"$87,490",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8627,CS 亚洲邀请赛 2025 欧洲公开预选赛,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/ctlqo7kconkqmjpn7hmg.png,6,资格赛B级,,past,2025-08-10 00:00:00,2025-08-11 23:59:59,晋级,欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8597,ESL 挑战者联赛 S50 欧洲 第1季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cu369rsconkqmjpn7qt0.png,6,资格赛B级,,past,2025-08-11 00:00:00,2025-09-02 05:59:59,"$25,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8598,ESL 挑战者联赛 S50 南美 第1季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cu369rsconkqmjpn7qt0.png,6,资格赛B级,,past,2025-08-11 00:00:00,2025-09-01 08:59:59,"$17,500",南美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8599,ESL 挑战者联赛 S50 北美 第1季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cu369rsconkqmjpn7qt0.png,6,资格赛B级,,past,2025-08-11 00:00:00,2025-09-01 11:59:59,"$17,500",北美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8520,Circuito FERJEE de 电子竞技 2025 决赛,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d0naoksconkt3legecr0.png,4,B级赛事,,past,2025-08-13 00:00:00,2025-08-15 23:59:59,"$43,852",巴西，里约热内卢,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8566,StarLadder系列赛 布达佩斯 2025 欧洲 封闭预选赛,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d106af4conkt3legeh5g.png,6,资格赛B级,,past,2025-08-13 00:00:00,2025-08-18 07:59:59,晋级,欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8628,CCT 第3赛季 欧洲系列赛 5 封闭预选赛,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d0guuusconkt3legeagg.png,6,资格赛B级,,past,2025-08-13 00:00:00,2025-08-19 07:59:59,晋级,欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7910,BLAST 赏金赛 2025 S2 决赛,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2aqp7sconkt3legeva0.png,2,S级赛事,S级赛事,past,2025-08-14 00:00:00,2025-08-17 23:59:59,"$500,000",马耳他,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8629,CCT 第3赛季 欧洲系列赛 5,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d0guuusconkt3legeagg.png,4,B级赛事,,past,2025-08-19 00:00:00,2025-09-01 05:59:59,"$50,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8039,电竞世界杯 2025,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/co6cer4conklgsjvh2fg.png,2,S级赛事,S级赛事,past,2025-08-20 00:00:00,2025-08-24 23:59:59,"$1,250,000",中东，沙特阿拉伯，利雅得,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8664,完美世界 挑战者系列赛 1 封闭预选,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2iae8cconkt3legf15g.png,6,资格赛B级,,past,2025-08-25 00:00:00,2025-08-28 23:59:59,晋级,中国，上海,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7907,BLAST 伦敦公开赛 2025,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cvgcd94conkt3legdv10.png,2,S级赛事,S级赛事,past,2025-08-27 00:00:00,2025-09-02 08:59:59,"$70,000+晋级",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8635,DraculaN 第一季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2fu3j4conkt3legf0s0.png,4,B级赛事,,past,2025-08-29 00:00:00,2025-09-01 02:59:59,"$9,833",罗马尼亚，布加勒斯特,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8648,完美世界 挑战者系列赛 1,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2ont7cconkqbk3bnlvg.png,4,B级赛事,,past,2025-08-29 00:00:00,2025-08-31 23:59:59,"$48,924.08",中国，上海,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8672,Telkom VS 游戏大师 2025,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2omsk4conkqbk3bnlv0.png,4,B级赛事,,past,2025-08-30 00:00:00,2025-08-31 23:59:59,"$14,872",南非，约翰内斯堡,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7912,BLAST 伦敦公开赛 2025 决赛,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/cvgcd94conkt3legdv10.png,2,S级赛事,S级赛事,past,2025-09-05 00:00:00,2025-09-08 05:59:59,"$330,000",英国，伦敦,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8481,TP 世界锦标赛 2025 封闭预选,https://oss.5eplay.com/sport/csgo/event/8067.png,9,资格赛A级,资格赛A级,past,2025-09-09 00:00:00,2025-09-12 06:00:00,晋级,欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8680,CCT 第3赛季 欧洲系列赛 6,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d0guuusconkt3legeagg.png,4,B级赛事,,past,2025-09-09 00:00:00,2025-09-22 07:00:00,"$50,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8064,FISSURE 裂变天地 2,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d1qr6pcconkt3legerfg.png,2,S级赛事,S级赛事,past,2025-09-12 00:00:00,2025-09-22 05:59:59,"$1,250,000",塞尔维亚-贝尔格莱德,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8692,Exort试验场 第四季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d0trhpcconkt3legef50.png,4,B级赛事,,past,2025-09-12 00:00:00,2025-09-25 05:00:00,"$87,834",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8703,CS 亚洲邀请赛 2025 亚洲 封闭预选赛,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/ctlqo7kconkqmjpn7hmg.png,6,资格赛B级,,past,2025-09-15 00:00:00,2025-09-16 23:59:59,晋级,亚洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8539,StarLadder系列赛 布达佩斯 2025,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d106af4conkt3legeh5g.png,3,A级赛事,A级赛事,past,2025-09-18 00:00:00,2025-09-22 07:59:59,"$500,000",匈牙利，布达佩斯,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8696,CCT 第3赛季 欧洲系列赛 7,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d0guuusconkt3legeagg.png,4,B级赛事,,past,2025-09-19 00:00:00,2025-10-02 05:00:00,"$50,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8688,银河之战 2025 第4阶段,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d140b3kconkt3legekmg.png,4,B级赛事,,past,2025-09-21 00:00:00,2025-10-12 23:59:59,"$50,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8700,白桦杯 2025,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d31q04cconkqbk3bnnj0.png,4,B级赛事,,past,2025-09-26 00:00:00,2025-09-28 18:00:00,"$15,000",波兰，格但斯克,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8683,FERJEE Rush 2025,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d3ab6tkconkqbk3bnqp0.png,4,B级赛事,,past,2025-09-27 00:00:00,2025-10-01 11:59:59,"$27,419",巴西，里约热内卢,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8393,ESL Pro League S22 第一阶段,https://oss.5eplay.com/sport/csgo/event/7441.png,2,S级赛事,S级赛事,past,2025-09-28 00:00:00,2025-10-03 02:59:59,晋级,瑞典，斯德哥尔摩,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8718,CCT 第3赛季 欧洲系列赛 8,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d0guuusconkt3legeagg.png,4,B级赛事,,past,2025-09-30 00:00:00,2025-10-13 09:00:00,"$50,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8745,Exort试验场 第五季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d0trhpcconkt3legef50.png,4,B级赛事,,past,2025-10-01 00:00:00,2025-10-14 04:00:00,"$88,059",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8040,ESL Pro League S22,https://oss.5eplay.com/sport/csgo/event/7441.png,7,S+赛事,S+赛事,past,2025-10-04 00:00:00,2025-10-13 04:59:59,"$1,000,000",瑞典，斯德哥尔摩,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8759,阿根廷游戏杯 2025,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d3irjasconkqbk3bns80.png,4,B级赛事,,past,2025-10-10 00:00:00,2025-10-13 09:00:00,"$30,000",阿根廷，布宜诺斯艾利斯,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8027,CS 亚洲邀请赛 2025,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/ctlqo7kconkqmjpn7hmg.png,3,A级赛事,A级赛事,past,2025-10-14 00:00:00,2025-10-19 19:40:00,"$1,000,000",中国，上海,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8067,TP 世界锦标赛 2025 决赛,https://oss.5eplay.com/sport/csgo/event/8067.png,3,A级赛事,A级赛事,past,2025-10-15 00:00:00,2025-10-19 00:00:00,"$850,000",马耳他,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8766,CCT 第3赛季 欧洲系列赛 9,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d0guuusconkt3legeagg.png,4,B级赛事,,past,2025-10-21 00:00:00,2025-11-03 09:00:00,"$50,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8781,Skyesports 钦奈电子竞技全球锦标赛 2025 欧洲公开预选赛,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d3irh6kconkqbk3bns7g.png,6,资格赛B级,,past,2025-10-21 00:00:00,2025-10-23 23:59:59,晋级,欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8046,PGL 布加勒斯特 大师赛 2025,https://oss.5eplay.com/sport/csgo/event/8046.png,3,A级赛事,A级赛事,past,2025-10-26 00:00:00,2025-11-01 23:59:59,"$1,250,000",布加勒斯特，罗马尼亚,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8774,CCT 第3赛季 欧洲系列赛 10,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d0guuusconkt3legeagg.png,4,B级赛事,,past,2025-10-28 00:00:00,2025-11-10 05:59:59,"$50,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8795,NODWIN Clutch 系列 第2赛季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d3aacfcconkqbk3bnqo0.png,4,B级赛事,,past,2025-11-01 00:00:00,2025-11-13 23:00:00,"$25,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8041,IEM 成都 2025,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d07h80cconkt3lege6t0.png,2,S级赛事,S级赛事,past,2025-11-03 00:00:00,2025-11-09 23:59:59,"$1,000,000",中国，成都,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8830,CCT 第3赛季 欧洲系列赛 11 封闭预选赛,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d0guuusconkt3legeagg.png,6,资格赛B级,,past,2025-11-05 00:00:00,2025-11-11 08:00:00,晋级,欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8835,完美世界 挑战者系列赛 2 封闭预选,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2ont7cconkqbk3bnlvg.png,6,资格赛B级,,past,2025-11-05 00:00:00,2025-11-09 23:59:59,晋级,中国上海,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8757,Skyesports 钦奈电子竞技全球锦标赛 2025,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d3irh6kconkqbk3bns7g.png,4,B级赛事,,past,2025-11-07 00:00:00,2025-11-09 23:59:59,"$50,000",印度-钦奈,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8798,银河之战 2025 第5阶段,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d140b3kconkt3legekmg.png,4,B级赛事,,past,2025-11-11 00:00:00,2025-12-09 23:59:59,"$50,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8831,CCT 第3赛季 欧洲系列赛 11,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d0guuusconkt3legeagg.png,4,B级赛事,,past,2025-11-11 00:00:00,2025-11-23 23:59:59,"$50,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7908,BLAST 对抗赛 2025 S2,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d08anc4conkt3lege7dg.png,2,S级赛事,S级赛事,past,2025-11-12 00:00:00,2025-11-16 23:59:59,"$350,000","中国香港,赤鱲角",2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_8792,瑞典杯 2025,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d3sb6fsconkqbk3bnucg.png,4,B级赛事,,past,2025-11-12 00:00:00,2025-11-15 23:59:59,"$31,789",瑞典，斯德哥尔摩,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
